rank	word	english	ipa
82	bay	gentleman	/ˈbaj/
83	in	lair, den, burrow	/in/
84	olacak	to become, come to exist, come into being	
85	adam	human	/aˈdam/
86	ile	with	/iˈle/
87	hiçbir	no, none	/hitʃ.biɾ/
88	biz	we	/biz/
89	yardım	help	/jaɾˈdɯm/
90	demek	so, that is to say	
91	bilmiyorum	I don't know	
92	bunun	this	
93	tüm	entire, complete	/tym/
94	teşekkürler	a thanking	/te.ʃec.cyɾˈleɾ/
95	fazla	too	/fɑzɫɑ/
96	yeni	new	/jeˈni/
97	gün	day	/ˈɟyn/
98	ederim	to do; to make	
99	nerede	where, in what place	/ˈne.ɾe.de/
100	tanrım	god, deity, divinity	
101	a	The name of the Latin script letter A/a	
102	şeyi	thing	
103	merhaba	hello, hi	/ˈmæɾ.ha.baː/
104	efendim	master, sir	
105	orada	there	/oɾada/
106	son	last, final	/ˈson/
107	kötü	bad	/cøˈty/
108	şeyler	thing	
109	gece	at night, in the night, by night	[ɟe̞ˈd͡ʒɛ]
110	sorun	to ask, to ask about, to inquire	/soˈɾun/
111	iki	two	/iˈci/
112	harika	great, marvellous, fantastic, wonderful	/haː.ɾiˈka/
113	gerek	Used for combining elements of similar function or…	/ɟeˈɾec/
114	et	to do; to make	/et/
115	tam	exactly	/tam/
116	bütün	entire, complete	/byˈtyn/
117	diye	someone who is named ..., something which is called	[dijɛ]
118	hemen	immediately, without delay	/heˈmæn/
119	siz	you; you guys, y'all, yous, youse	/siz/
120	ol	to become, come to exist, come into being	/ˈol/
121	i	The name of the Latin script letter İ/i	
122	olsun	to become, come to exist, come into being	/oɫsun/
123	küçük	small, little	/cyˈtʃyc/
124	size	you; you guys, y'all, yous, youse	/siˈzɛ/
125	bayan	Ms., Mrs., miss	/baˈjan/
126	aynı	same	/ˈaj.nɯ/
127	teşekkür	a thanking	/teʃecˈcyɾ/
128	hakkında	about, concerning	
129	tabii	of course	/taˈbiː/
130	gel	to come, move closer	/ɟɛl/
131	onları	he, she, it	
132	kendi	self, oneself	/cendi/
133	kız	girl	/kɯz/
134	devam	continuation	[deˈvam]
135	bize	we	
136	e	The name of the Latin script letter E/e	/e/
137	ver	to give	
138	izin	footprint	[iˈzin]
139	iş	work, task, deed	/iʃ/
140	bizi	we	
141	buna	this	
142	anne	mother	/ɑnːe/
143	selam	hi	/seˈlam/
144	vardı	to arrive; to reach a location	
145	geldi	to come, move closer	
146	bizim	we	/biˈzim/
147	sizi	you; you guys, y'all, yous, youse	
148	dur	to stop	
149	kimse	somebody, anybody	
150	göre	according to, per	/ɟøˈɾe/
151	asla	never	/ˈas.ɫaː/
152	özür	apology	/øˈzyɾ/
153	baba	father	/baˈba/
154	değilim	I am not	[diːlim]
155	aslında	actually	/ɑs.lɯnˈdɑ/
156	önemli	important	/ø.nemˈli/
157	tekrar	again	[tekɾaɾ]
158	git	to go	/ˈɡit/
159	yoksa	Used other than figuratively or idiomatically: see yok, -sa…	/ˈjok.sa/
160	hala	paternal aunt	/hɑˈɫɑ/
161	işte	work, task, deed	/iʃˈte/
162	oh	exclamation of relief, joy, admiration, liking, etc	/ˈoh/
163	içinde	in, within, inside	/i.t͡ʃinˈde/
164	mısın	second-person singular simple of mı	
165	yine	again, still, yet	/ˈji.ne/
166	mü	Used to form interrogatives	
167	bence	I think, in my opinion	
168	şekilde	shape	/ʃe.cilˈde/
169	olmak	to become, come to exist, come into being	/oɫˈmak/
170	bugün	today	/buˈɟyn/
171	söyle	to say, to tell	
172	birlikte	together	[biɾlictɛ]
173	olmaz	to become, come to exist, come into being	/oɫmɑz/
174	uzun	tall	/uˈzun/
175	lazım	necessary, required	/laːzɯm/
176	zaten	already	/ˈzaː.ten/
177	para	money	/paˈɾa/
178	ilk	first, firstly	/ilc/
179	geliyor	to come, move closer	
180	gerçek	for real	/ɟeɾˈt͡ʃec/
181	dostum	friend	/dosˈtum/
182	al	to take	/ɑɫ/
183	onlar	he, she, it	/onˈɫɑɾ/
184	haydi	alternative form of hayde	/ˈhaj.di/
185	birkaç	a few	
186	emin	secure	/e.min/
187	üç	three	/ˈyt͡ʃ/
188	herkes	everybody	/hæɾˈcez/
189	dakika	minute	/da.ciːˈka/
190	ı	The name of the Latin script letter I/ı	/ɯ/
191	pek	very	/ˈpec/
192	ister	to want, desire, wish	
193	saat	time	/saˈatʲ/
194	eve	A building for a family to reside in; house, home, abode	/eˈve/
195	yıl	year	/ˈjɯɫ/
196	miyim	first-person singular simple of mi	
197	çocuk	child	/t͡ʃoˈd͡ʒuk/
198	yer	to eat	/ˈjeɾ/
199	hep	altogether	/hep/
200	şunu	that	
201	neler	what	
202	bekle	To wait for, to await	
203	sizin	your, of you	
204	bırak	let alone	
205	olduğu	to become, come to exist, come into being	
206	ilgili	related	
207	yere	place, location	
208	etmek	to do; to make	/etˈmec/
209	an	moment	/ɑn/
210	nedir	what	
211	un	flour, powder obtained by grinding or milling cereal grains…	/ˈun/
212	nereye	what place, where	/ˈne.ɾe.je/
213	hepsi	all, all of it, the whole	/hepˈsi/
214	buradan	from here	
215	lanet	curse, malediction, damnation	/laːnet/
216	karşı	opposite	
217	kaç	how many	/ˈkat͡ʃ/
218	az	few, little	/ˈaz/
219	burası	third-person singular single-possession possessive of bura	/ˈbu.ɾa.sɯ/
220	hazır	ready	/hɑzɯɾ/
221	fakat	but, however, yet	/ˈfa.kat/
222	eski	old	[esˈki]
223	çocuklar	child	/tʃo.dʒukˈlaɾ/
224	ediyorum	to do; to make	
225	benden	I, me	
226	yapmak	to make; to build, construct, fashion; to create; to…	/japˈmak/
227	kadın	woman	/kɑˈdɯn/
228	söz	word, statement, speech	/søz/
229	kesinlikle	by all means, certainly, definitely, exactly, absolutely	
230	zor	hard, difficult	/ˈzoɾ/
231	işe	work, task, deed	
232	anda	moment	
233	tane	grain	/tɑːˈne/
234	diğer	other	/diˈ(j)eɾ/
235	dinle	to listen, hear	
236	bunlar	this	[bʋnɫɑɾ]
237	işi	work, task, deed	
238	kişi	person, human being	/ciˈʃi/
239	görmek	to see, watch	/ɟøɾˈmec/
240	kabul	acceptation	/kɑˈbul/
241	niye	why	/nije/
242	seviyorum	to love	
243	aman	mercy	
244	sağ	right	/ˈsaː/
245	zorunda	forced, obliged	
246	tanrı	god, deity, divinity	/tanˈɾɯ/
247	yarın	tomorrow	/ˈjɑ.ɾɯn/
248	kez	time, occasion	[cɛz̪]
249	bundan	this	
250	elbette	of course, certainly, naturally, surely	
251	falan	you-know-what	/faˈɫan/
252	hem	and also	/hæm/
253	yanlış	error, mistake	
254	onlara	he, she, it	
255	senden	you, thou	
256	hoş	nice	
257	doktor	doctor, physician	/dokˈtoɾ/
258	tatlım	dessert	/tɑtɫɯm/
259	yapma	to make; to build, construct, fashion; to create; to…	/japˈma/
260	özel	special	/øˈzel/
261	yemek	to eat	/jeˈmec/
262	hafta	week	
263	kontrol	control, check	/kon.tɾol/
264	gereken	necessary	
265	yerde	place, location	
266	hâlâ	still, yet	[ˈhaːlaː]
267	geç	late	/ɟetʃ/
268	mutlu	happy	
269	ye	to eat	/je/
270	bazı	some; an unspecified quantity or number of	[ˈbaːzɯ]
271	ayrıca	also	
272	ondan	he, she, it	
273	nereden	from where, whence	/ˈne.ɾe.den/
274	etti	to do; to make	
275	dışarı	outside	/dɯ.ʃaˈɾɯ/
276	beri	since	/beˈɾi/
277	gitti	to go	
278	yalan	false, fabricated, fake	/jaˈɫan/
279	edin	to do; to make	/ˈe.din/
280	yalnız	alone	/jaɫˈnɯz/
281	insan	human	/inˈsan/
282	gördüm	to see, watch	
283	merak	curiosity	/meɾɑːk/
284	insanlar	human	
285	polis	police	/poˈlis/
286	erkek	male	/æɾˈcec/
287	görüşürüz	see you	
288	dün	yesterday	
289	haber	news	/haˈbeɾ/
290	la	ulan	
291	musunuz	Used to form interrogatives	
292	babam	father	
293	pekâlâ	all right	/pe.caːˈlaː/
294	akşam	evening	[ɑkˈʃɑm]
295	geçen	past, last	
296	sakin	calm	/saːˈcin/
297	ha	yea, uh-huh; understood, got it	
298	sanki	as if, like	/ˈsan.ci/
299	beş	five	/beʃ/
300	karar	decision	/ka.ɾaɾ/
301	nefret	hate, hatred	
302	sabah	in the morning	/sa.ˈbah/
303	yaptım	to make; to build, construct, fashion; to create; to…	
304	veya	or	[vɛjɑː]
305	dikkat	attention	/dik.kätʲ/
306	yerine	in lieu of, instead of	
307	çabuk	quickly, soon	/t͡ʃaˈbuk/
308	etme	to do; to make	
309	farklı	different	/faɾkˈɫɯ/
310	değilsin	You are not	[diːlsin]
311	ay	moon	/ɑj/
312	sonunda	finally	
313	gördün	to see, watch	
314	ettim	to do; to make	
315	sence	in your opinion	
316	fark	difference	/faɾk/
317	üzerinde	on	[y.ze.ɾinˈde]
318	aptal	dumb	/apˈtaɫ/
319	tamamen	completely, fully	/tɑ.mɑːˈmæn/
320	oldukça	quite	/oɫduktʃɑ/
321	su	water; H₂O	/su/
322	boyunca	along	
323	kendine	self, oneself	
324	tarafından	by	
325	yeter	enough, sufficient	/jeˈtæɾ/
326	dünya	world	/dyn.jaː/
327	u	The name of the Latin script letter U/u	
328	öldü	to die	
329	olursa	if it happens	
330	açık	clearly, frankly	/aˈt͡ʃɯk/
331	neyse	It's not important, it doesn't matter anymore. Whatever	/ˈnej.se/
332	annem	mother	
333	kes	shut up!	
334	adı	name, first name, last name	/a.ˈdɯ/
335	yap	to make; to build, construct, fashion; to create; to…	
336	hangi	which	/ˈhan.ɟi/
337	ancak	only	[ˈɑn.d͡ʒɑk]
338	dört	four	/ˈdøɾt/
339	yüzünden	because of, due to	/jy.zynˈden/
340	olsa	to become, come to exist, come into being	
341	birisi	one, anybody, anyone, a random person	/bi.ɾiˈsi/
342	be	Letter of the Arabic alphabet: ب	/be/
343	kolay	easy	[koˈɫaj]
344	dolar	dollar	/do.lɑɾ/
345	dedi	to say	
346	sahip	owner, possessor; someone who owns a property	/saːˈhip/
347	ise	if	
348	yanında	beside, next to	
349	gelecek	to come, move closer	/ɟe.le.dʒec/
350	adamı	human	/ɑdɑˈmɯ/
351	bende	I, me	/benˈde/
352	yol	path, road, way	[jɔɫ]
353	geldim	to come, move closer	
354	bazen	every now and then	/ˈbaː.zen/
355	konuşmak	to speak, to talk, to use verbal language	/ko.nuʃˈmak/
356	başına	head	
357	gitmek	to go	/ɟitˈmec/
358	anlıyorum	To understand, to comprehend, to get	
359	beraber	together	/bɛ.ɾɑː.bæɾ̝̊/
360	henüz	just, just now	/ˈhe.nyz/
361	yolu	path, road, way	
362	bitti	to end, to finish	
363	onların	he, she, it	
364	cevap	response, reply, answer	/dʒeˈvap/
365	evde	A building for a family to reside in; house, home, abode	/evˈde/
366	yardımcı	helper	[jɑɾˈd̪ɯmd͡ʒɯ]
367	zamanı	time	/za.maː.nɯ/
368	almak	to take	/aɫˈmak/
369	konusunda	third-person singular single-possession possessive locative…	
370	genç	young	/ˈɟent͡ʃ/
371	nun	Letter of the Arabic alphabet: ن	
372	takip	follow-up	
373	kal	to remain, be left; to be left over	
374	öyleyse	then, in that case	
375	durum	situation; status, condition	/duˈɾum/
376	tabi	follower	
377	günü	day	[ɟynʏ]
378	ateş	fire	/aˈteʃ/
379	adamın	human	
380	muhtemelen	probably	/muh.te.me.lɛn/
381	adım	step	/aˈdɯm/
382	istedim	to want, desire, wish	
383	söylemek	to say, to tell	/søj.leˈmec/
384	le	The name of the Latin script letter L/l	
385	yaptı	to make; to build, construct, fashion; to create; to…	
386	neredeyse	almost, nearly	[ˈnere.dejse]
387	eder	to do; to make	/edæɾ/
388	olun	to become, come to exist, come into being	/ˈo.ɫun/
389	yeniden	anew	
390	ciddi	serious	[d͡ʒid.ˈdiː]
391	vay	woe, alas!	
392	herhangi	whichever, whatever	
393	ev	A building for a family to reside in; house, home, abode	/ˈev/
394	hızlı	fast, rapid, quick	/hɯzˈɫɯ/
395	süre	duration	/syˈɾe/
396	içeri	inside	
397	altında	under	/aɫ.tɯnˈda/
398	mükemmel	perfect	/mycemˈmel/
399	göz	eye	/ˈɟøz/
400	kan	blood	/ˈkan/
401	ara	to seek, to look for, to search	/aˈɾa/
402	boş	unprepared, off guard	/ˈboʃ/
403	halde	despite, although	/halˈde/
404	şeyin	thing	
405	uzak	far, distant, remote	/uˈzɑk/
406	gelen	coming, incoming	
407	aç	hungrily, in a hungry state	[ɑt͡ʃ]
408	işin	work, task, deed	
409	çıktı	to leave, exit, quit, get out	
410	sakın	eschew!, mind!	/sɑˈkɯn/
411	saniye	second	/saː.ni.je/
412	yakın	close by, nearby	/jɑˈkɯn/
413	anladım	To understand, to comprehend, to get	/an.ɫaˈdɯm/
414	garip	desolate, miserable, dejected	/ɡaˈɾip/
415	on	ten	/on/
416	arada	space or time between two things	
417	hayal	dream, wish	/haˈjal/
418	araba	car	/ɑ.ɾɑ.ˈbɑ/
419	çeviri	translation	
420	çalışıyorum	to work	
421	sürü	herd	/syɾy/
422	hepimiz	first-person plural single-possession of hep; all of us	
423	kaldı	to remain, be left; to be left over	
424	galiba	probably	/ɡaː.liˈbaː/
425	canım	dear, darling	/d͡ʒaˈnɯm/
426	hayatım	life	/ha.jaːˈtɯm/
427	rahat	easily	[ɾ̞äˈhätʰ]
428	kimin	who	
429	alo	hello	/ˈɑlʲo/
430	güçlü	powerful, strong	/ɟytʃ.ly/
431	savaş	war	/sɑˈvɑʃ/
432	verdi	to give	
433	ta	Used with postpositions like dek, değin, kadar, beri etc.…	/ˈtaː/
434	ortaya	middle	
435	başladı	to begin, to start	
436	dersin	to say	
437	hayat	life	/haˈjat/
438	hatta	moreover, additionally, furthermore, what is more, even	/hatˈta/
439	geldin	to come, move closer	/ɡelˈdin/
440	sende	you, thou	/sænˈde/
441	olay	event, happening, incident, phenomenon	/oˈɫaj/
442	adamım	human	/ɑ.dɑ.ˈmɯm/
443	kesin	certain, definitive	
444	arasında	between	
445	hareket	action	
446	altı	six	[ɑ̈l̪ˠ.t̪ʰɯ̽]
447	bebek	baby	[be.ˈbec]
448	kardeşim	sibling	
449	çocuğu	child	
450	böylece	in this way, thus, thence, so, like this, in this manner	
451	acaba	Used to add a meaning of curiosity, indecision or doubt,…	/ˈɑ.d͡ʒɑ.bɑː/
452	sürekli	continuous	/sy.ɾecˈli/
453	bin	thousand	/ˈbin/
454	ihtiyacı	need	/ih.ti.jaːˈd͡ʒɯ/
455	soru	question	
456	hava	weather	/hɑˈvɑ/
457	terk	leaving, abandoning; abandonment	
458	silah	weapon	/siˈlah/
459	gelir	to come, move closer	/ɟeˈliɾ/
460	komik	funny	/koˈmik/
461	kısa	short	/kɯˈsa/
462	aynen	exactly	/ˈaj.nɛn/
463	üzerine	onto	[yzɛɾine]
464	el	hand	/ˈel/
465	zarar	damage, harm	
466	şaka	joke	/ʃaˈka/
467	siktir	Shows pain, anger or an unexpected event.: fuck!	/ˈsic.tiɾ/
468	acele	quickly	/a.d͡ʒeˈle/
469	telefon	telephone	/te.le.fon/
470	ait	concerning, relating	
471	gizli	secret	/ɟiz.li/
472	oyun	vote	/oˈjun/
473	kızı	girl	
474	şuna	that	
475	yeterince	adequately	[jeteɾˈindʒɛ]
476	verdim	to give	
477	evlat	offspring	/ev.lat/
478	geçti	to pass, pass through, pass over, cross	
479	baban	father	
480	dışında	without, outside of, aside from, besides, except	/dɯ.ʃɯnˈda/
481	uygun	available	/ujˈɡun/
482	dans	dance	/dɑns/
483	günaydın	good morning	/ɟy.najˈdɯn/
484	kapıyı	door	
485	tuhaf	strange	
486	memnun	grateful, glad	/mɛm.nun/
487	fikir	thought, idea	/fiˈciɾ/
488	yüksek	Having a great distance between its bottom and top, not…	/jycˈsec/
489	olmadı	if not, if it doesn’t happen	/oɫ.maˈdɯ/
490	beyler	gentleman, mister	
491	tür	kind, variety	/tyɾ/
492	verin	data	
493	değildir	is not	[diːldiɾ]
494	korkunç	scary, frightening	
495	rahatsız	uneasy, uncomfortable	
496	geceler	night	
497	aldı	to take	
498	kere	time, occasion	/ceˈɾe/
499	eden	to do; to make	
500	gelin	to come, move closer	[ɟeˈlin]
501	veriyorum	to give	
502	edecek	to do; to make	
503	beyaz	white	/beˈjɑz/
504	yaşlı	old	/jaʃˈɫɯ/
505	mümkün	possible	/mymˈcyn/
506	neyi	which, which one	
507	dolu	full	
508	içine	in	
509	çıkar	to leave, exit, quit, get out	/t͡ʃɯˈkaɾ/
510	ölüm	the dead person	/øˈlym/
511	sensin	you are you	/sén.sin/
512	nasılsın	how are you	/ˈna.sɯɫ.sɯn/
513	bilmek	to know, be informed of, be aware of; to understand	/bilˈmec/
514	belli	known	/belˈli/
515	yakında	near, nearby	/ja.kɯnˈda/
516	tahmin	guess, speculation	/tahˈmin/
517	herif	A term of unspecific contempt for a generally unfamiliar…	/heˈɾif/
518	parayı	money	
519	şöyle	so; in such a way; like that over there	/ʃøj.le/
520	yalnızca	only, just, merely	/jɑɫˈnɯz.d͡ʒɑ/
521	vermek	to give	/veɾˈmek/
522	acı	hungry person	/aˈd͡ʒɯ/
523	hasta	ill, sick	/hasˈta/
524	üzere	at the moment when is/was about to occur	/y.zeˈɾe/
525	yapacağız	to make; to build, construct, fashion; to create; to…	
526	istedi	to want, desire, wish	
527	güvenlik	security, safety	
528	berbat	bad, awful, ugly, poor	/bɛɾˈbat/
529	geliyorum	to come, move closer	
530	yapacak	to make; to build, construct, fashion; to create; to…	
531	dair	about, related to, concerning	/daːˈ(j)iɾ/
532	başkan	president	/bɑʃˈkɑn/
533	dikkatli	careful	
534	olmayan	missing	
535	ölü	dead	/øˈly/
536	aile	family	/ɑː.i.ˈle/
537	tatlı	sweet; having a pleasant taste, akin to that of sugar	/tatˈɫɯ/
538	deli	crazy, mad, insane	/deˈli/
539	milyon	million	/milˈjon/
540	normal	regular	/noɾˈmɑl/
541	sefer	journey, trip	/seˈfeɾ/
542	olup	to be and, to become and	/oˈɫup/
543	pardon	pardon!, pardon me!, excuse me!, I beg your pardon!, sorry!	/ˈpaɾ.don/
544	yemin	oath	/jeˈmin/
545	ana	moment	/aːna/
546	te	Letter of the Arabic alphabet: ت	
547	keşke	I wish, if only	/ˈceʃ.ce/
548	ettin	to do; to make	
549	dünyanın	world	
550	şans	chance	/ʃɑns/
551	baş	head	/ˈbaʃ/
552	affedersiniz	I'm sorry, pardon me	
553	evine	A building for a family to reside in; house, home, abode	[ɛviˈnɛ]
554	aşağı	down, downwards	/aʃaˈɯ/
555	yeri	place, location	/jeˈɾi/
556	millet	nation	/milˈlet/
557	aşk	love	/ˈaʃk/
558	çık	to leave, exit, quit, get out	
559	kapa	to close, shut	/kaˈpa/
560	at	to throw, cast, fire	/ˈat/
561	durumu	situation; status, condition	
562	arkadaş	friend	/ɑɾ.kɑˈdɑʃ/
563	doğum	east	/doˈum/
564	yapar	to make; to build, construct, fashion; to create; to…	/jaˈpaɾ/
565	isterim	first-person singular possessive of ister	
566	yaşında	-year-old, at the age of	/jaʃɯnda/
567	cidden	really, seriously, truly; greatly	/ˈdʒid.dɛn/
568	kahve	coffee	/kahˈve/
569	hata	error, fault, mistake	/ha.taː/
570	seks	sex	/ˈsecs/
571	kızlar	girl	
572	kaptan	captain	
573	yavaş	slow	/jɑ.vɑʃ/
574	alıp	Title of nobles serving in military of Göktürk and Khazar…	
575	bakma	to look, gaze	
576	dek	until, till, up to	/dec/
577	yeterli	adequate	
578	asıl	actually, in fact	/aˈsɯɫ/
579	bunların	this	
580	önünde	in front of	
581	sessiz	silently	/ses.ˈsiz/
582	erken	early	/eɾˈcen/
583	sıcak	hot, warm	/sɯˈdʒɑk/
584	tehlikeli	dangerous	[tehliceli]
585	dön	to turn	
586	bilgi	information	/bilˈɟi/
587	güç	with difficulty, in a hard way	/ˈɟyt͡ʃ/
588	hak	justice, fairness	/hak/
589	ufak	Not large, not having great dimensions; small, little	/uˈfak/
590	cinayet	murder, homicide	/dʒi.naː.jet/
591	diyor	to say	
592	üstüne	onto	/ystyˈne/
593	mesaj	message	/meˈsaʒ/
594	nefes	breath	
595	ele	hand	
596	birçok	many	/ˈbiɾ.t͡ʃok/
597	yüz	hundred	/jyz/
598	basit	easy	[bɑˈsit]
599	yukarı	above; upstairs, upwards	
600	çek	to pull	
601	köpek	dog	/cøˈpec/
602	edeceğim	to do; to make	
603	evi	A building for a family to reside in; house, home, abode	/eˈvi/
604	gayet	really, very, quite	/ˈɡaː.jet/
605	şarkı	song	/ʃɑɾˈkɯ/
606	tıpkı	exactly, precisely	/ˈtɯp.kɯ/
607	anlaşıldı	roger	
608	olduğun	to become, come to exist, come into being	
609	bulmak	to find	/buɫ.mɑk/
610	kızın	girl	
611	vakit	time	/vaˈcit/
612	haklı	right, correct, just, deserved	/hakˈlɯ/
613	ses	voice, sound	/ˈses/
614	konu	topic, subject, issue	/koˈnu/
615	gitmem	to go	
616	işler	work, task, deed	
617	muhteşem	spectacular, magnificent, splendid	
618	gidin	to go	
619	dalga	wave, a moving disturbance in the level of a body of liquid	/dɑɫˈɡɑ/
620	film	a medium used to capture images in a camera	/fil(i)m/
621	bi	alternative spelling of bi'	/bi/
622	yerinde	good, nice	/je.ɾin.de/
623	yapmam	artificial	
624	koca	large, big	/koˈd͡ʒa/
625	ikinci	second	/i.cinˈd͡ʒi/
626	anlamıyorum	I don’t understand	
627	acil	urgent	
628	parti	party	/paɾ.ti/
629	lan	alternative form of ulan	/ɫɑn/
630	sebebi	reason	
631	fena	bad, evil	
632	yedi	seven	/je.di/
633	özellikle	in particular	/ø.zæˈlːic.le/
634	zamanlar	time	/za.manˈɫaɾ/
635	yaptığı	to make; to build, construct, fashion; to create; to…	
636	bilir	to know, be informed of, be aware of; to understand	/biˈliɾ/
637	yaparım	to make; to build, construct, fashion; to create; to…	
638	birden	all of a sudden	
639	ajan	agent	/ɑ.ʒɑn/
640	sebep	reason	/seˈbep/
641	eğlenceli	entertaining, amusing	/eː.len.d͡ʒeˈli/
642	dedektif	detective	
643	adına	name, first name, last name	
644	düşün	to think	
645	rağmen	despite	/ɾaːˈmɛn/
646	tut	to hold; to take hold of; to grip; to grab	
647	yapalım	to make; to build, construct, fashion; to create; to…	/jaˈpa.ɫɯm/
648	zavallı	poor, miserable, piteous	[ˈzɑ.vɑɫ.ɫɯ]
649	yemeği	meal, food	
650	temiz	clean	/te.miz/
651	babası	father	
652	arkadaşın	friend	[aɾkadaˈʃɯn]
653	içki	alcoholic beverage, drink	/it͡ʃˈci/
654	söyleme	to say, to tell	
655	burda	synonym of burada	/ˈbuɾ.da/
656	parçası	third-person singular single-possession possessive of parça	
657	biriyle	with somebody/someone	
658	üstünde	on	[ystynˈde]
659	uyuşturucu	drug, narcotic	/uj.uʃ.tu.ɾu.dʒu/
660	konuşma	to speak, to talk, to use verbal language	/ko.nuʃˈma/
661	öldürmek	to kill, to murder	/øl.dyɾˈmec/
662	suç	crime, offense	
663	alın	blood red	/ɑ.ɫɯn/
664	katil	murderer, killer	/kaːˈtil/
665	sevgili	beloved, lover, darling	/sev.ɟiˈli/
666	yerini	place, location	
667	defa	time	/de.faː/
668	müzik	music	/myˈzic/
669	kayıp	lost	/kaˈjɯp/
670	güvenli	safe, secure	
671	tercih	preference	/tæɾˈdʒi(h)/
672	patron	boss	/pat.ɾɔn/
673	sayın	A formal way of addressing a person or people in a formal…	/sɑˈjɯn/
674	çoğu	most	
675	değiliz	We are not	[diːliz]
676	işim	work, task, deed	/iˈʃim/
677	çoktan	a long time ago	
678	dürüst	honest	/dyˈɾyst/
679	alacağım	to take	
680	eskiden	in the past, once	/es.ciˈden/
681	teklif	suggestion	/tec.lif/
682	arkadaşı	friend	[aɾkadaˈʃɯ]
683	dolayı	because of, for, due to	
684	numara	number	/nʊ.ma.ɾɐ/
685	geldiniz	to come, move closer	/ɡeldinˈiz/
686	sonu	end, ending	
687	olma	to become, come to exist, come into being	/oɫmɑ/
688	unutma	to forget	
689	kırmızı	red	/kɯɾ.mɯˈzɯ/
690	teslim	delivery, hand-over	/tesˈlim/
691	canlı	In a lively manner	/d͡ʒanˈɫɯ/
692	oda	room, chamber	
693	yapan	to make; to build, construct, fashion; to create; to…	
694	saçma	gibberish, hogwash, balderdash	/sat͡ʃˈma/
695	işini	work, task, deed	
696	soğuk	In a disinterested or unpleasant manner, or in a way to…	/soˈuk/
697	verir	to give	
698	bağlı	connected, related	/baːˈɫɯ/
699	onlardan	he, she, it	
700	bizden	we	
701	süper	superb, great	/sy.pæɾ/
702	hanımefendi	ma'am	/hɑn.ɯmeˈfæn.di/
703	herşey	misspelling of her şey	
704	seviyor	to love	
705	alan	area, square as for place	/ɑˈɫɑn/
706	davet	invitation	/daː.vet/
